sentence_id,original_text,falc_text,temperature,num_ctx,falc
3,"Lucas prend son visage entre ses mains et réfléchit. Une seule solution : demander conseil à Flairtout, son ami le chien détective. Il remet ses sandales et court jusqu'à la clairière. Flairtout se trouve déjà aux commandes de Luna, sa soucoupe volante. Il s'écrie : « Viens vite, Lucas! Manon est en danger ! ». À ces mots, les yeux de Lucas s'embuent de larmes. Il ne supporterait pas qu'il arrive quoi que ce soit à son amie. « Nous partons la rejoindre en Afrique », continue Flairtout. Lucas n'en revient pas. Lui qui n'a jamais quitté son pays! Il reprend vite ses esprits et décide de laisser un message sur le répondeur de sa maison pour rassurer ses parents. Il compose le numéro et prend sa voix la plus naturelle possible : « C'est Lucas, je suis invité par un copain à dormir chez lui, bisous! » Le jeune homme n'a pas l'habitude de mentir, mais il lui semble impossible d'évoquer un départ imminent vers le continent africain. Il imagine leur stupéfaction ! Flairtout lui adresse un clin d'œil complice. Luna décolle. Voici Lucas et Flairtout en route pour une nouvelle aventure…","Seul, Flairtout, le chien détective, peut aider Lucas. Lucas retrouve Flairtout dans la forêt. Nos 2 amis montent dans la soucoupe. Lucas téléphone à sa maman pour la rassurer. « Luna, décollage ! Nous allons en Afrique retrouver Manon. » En route pour une nouvelle aventure !",0.7,12288," Lucas prend son visage entre ses mains. Il pense. Demander conseil à Flairtout, son ami chien détective. Lucas court jusqu'à la clairière. Flairtout est là, sur Luna sa soucoupe volante. « Viens vite, Lucas ! Manon est en danger ! » Les yeux de Lucas remplissent de larmes. Il ne peut supporter que Manon soit malheureuse. Ils partent pour l'Afrique. Lucas n'a jamais quitté son pays. Il compose un message pour rassurer ses parents. « C'est Lucas, je suis invité par un copain à dormir chez lui, bisous ! » Lucas ment souvent, mais il ne peut pas dire que partira vers l'Afrique. Flairtout lui donne un clin d'œil. Luna décolle. Lucas et Flairtout sont en route pour une nouvelle aventure…"
3,"Lucas prend son visage entre ses mains et réfléchit. Une seule solution : demander conseil à Flairtout, son ami le chien détective. Il remet ses sandales et court jusqu'à la clairière. Flairtout se trouve déjà aux commandes de Luna, sa soucoupe volante. Il s'écrie : « Viens vite, Lucas! Manon est en danger ! ». À ces mots, les yeux de Lucas s'embuent de larmes. Il ne supporterait pas qu'il arrive quoi que ce soit à son amie. « Nous partons la rejoindre en Afrique », continue Flairtout. Lucas n'en revient pas. Lui qui n'a jamais quitté son pays! Il reprend vite ses esprits et décide de laisser un message sur le répondeur de sa maison pour rassurer ses parents. Il compose le numéro et prend sa voix la plus naturelle possible : « C'est Lucas, je suis invité par un copain à dormir chez lui, bisous! » Le jeune homme n'a pas l'habitude de mentir, mais il lui semble impossible d'évoquer un départ imminent vers le continent africain. Il imagine leur stupéfaction ! Flairtout lui adresse un clin d'œil complice. Luna décolle. Voici Lucas et Flairtout en route pour une nouvelle aventure…","Seul, Flairtout, le chien détective, peut aider Lucas. Lucas retrouve Flairtout dans la forêt. Nos 2 amis montent dans la soucoupe. Lucas téléphone à sa maman pour la rassurer. « Luna, décollage ! Nous allons en Afrique retrouver Manon. » En route pour une nouvelle aventure !",0.9,12288," Lucas prend son visage entre ses mains et réfléchit. Il demande conseil à Flairtout, le chien détective. Ils partent en Afrique car Manon est en danger. L'idée de quitter son pays ne l'empêche pas. Lucas compose un message pour rassurer ses parents : « C'est Lucas, je suis invité chez un ami, bisous ! » Flairtout lui donne un clin d'œil complice. Ils sont partis pour une nouvelle aventure..."
4,"Après quelques heures de vol, Luna atterrit dans la savane. Flairtout et Lucas descendent de la soucoupe. Il fait très chaud et humide. Nos amis se dirigent à pied vers le village, qu'ils aperçoivent au loin. Le jeune homme est frappé par la beauté du paysage qui l'entoure : à perte de vue, des palmiers et des bananiers, sous un magnifique coucher de soleil. Il reconnaît aussi des champs d'ananas.",« Nous sommes arrivés. » Luna atterrit dans la savane. Lucas et Flairtout sortent de la soucoupe. Ils marchent vers le village. Il fait chaud.,0.3,12288, Luna descend sur la savane. Flairtout et Lucas descendent de la soucoupe. Le paysage est beau. Les palmiers et les bananiers sont partout. On voit aussi des champs d'ananas. Nous allons vers le village. C'est très chaud.
4,"Après quelques heures de vol, Luna atterrit dans la savane. Flairtout et Lucas descendent de la soucoupe. Il fait très chaud et humide. Nos amis se dirigent à pied vers le village, qu'ils aperçoivent au loin. Le jeune homme est frappé par la beauté du paysage qui l'entoure : à perte de vue, des palmiers et des bananiers, sous un magnifique coucher de soleil. Il reconnaît aussi des champs d'ananas.",« Nous sommes arrivés. » Luna atterrit dans la savane. Lucas et Flairtout sortent de la soucoupe. Ils marchent vers le village. Il fait chaud.,0.5,12288," En voiture, Luna arrive en savane. Flairtout et Lucas descendent. C'est très chaud. Ils marchent vers le village. Le jeune homme aime beaucoup la beauté du paysage : palmiers, bananiers, soleil couchant magnifique, champ d'ananas."
4,"Après quelques heures de vol, Luna atterrit dans la savane. Flairtout et Lucas descendent de la soucoupe. Il fait très chaud et humide. Nos amis se dirigent à pied vers le village, qu'ils aperçoivent au loin. Le jeune homme est frappé par la beauté du paysage qui l'entoure : à perte de vue, des palmiers et des bananiers, sous un magnifique coucher de soleil. Il reconnaît aussi des champs d'ananas.",« Nous sommes arrivés. » Luna atterrit dans la savane. Lucas et Flairtout sortent de la soucoupe. Ils marchent vers le village. Il fait chaud.,0.7,12288," Dans la savane, Luna atterrit en vol. Flairtout et Lucas descendent de la soucoupe. Le jour est chaud et humide. Ils marchent vers le village. Les palmiers et les bananiers sont partout. Une belle nuit tombe. Il y a des champs d'ananas. Flairtout admire le paysage beau."
4,"Après quelques heures de vol, Luna atterrit dans la savane. Flairtout et Lucas descendent de la soucoupe. Il fait très chaud et humide. Nos amis se dirigent à pied vers le village, qu'ils aperçoivent au loin. Le jeune homme est frappé par la beauté du paysage qui l'entoure : à perte de vue, des palmiers et des bananiers, sous un magnifique coucher de soleil. Il reconnaît aussi des champs d'ananas.",« Nous sommes arrivés. » Luna atterrit dans la savane. Lucas et Flairtout sortent de la soucoupe. Ils marchent vers le village. Il fait chaud.,0.9,12288," Aujourd'hui, nous sommes en Afrique. C'est chaud et humide. Nous marcheons vers le village que nous voyons au loin. Les palmiers, les bananiers, c'est beau ! Il fait belle jour."
5,"Dans un étang s'abreuvent des girafes, des éléphants et quelques antilopes. Lucas regarde ce merveilleux spectacle, les yeux écarquillés. Je n'ai jamais vu de tels animaux ailleurs que dans un zoo, se dit-il. Il en oublie presque la raison de sa venue en pleine brousse.","« Regarde, Flairtout! Des girafes, des éléphants, des antilopes. Super ! C'est plus sympa que le zoo ! »",0.3,12288," Girafes, éléphants et antilopes s'abreuvent dans l'étang. Lucas est émerveillé. Il a jamais vu ces animaux qu'en zoo. Il oublie presque pourquoi il est venu en pleine brousse."
5,"Dans un étang s'abreuvent des girafes, des éléphants et quelques antilopes. Lucas regarde ce merveilleux spectacle, les yeux écarquillés. Je n'ai jamais vu de tels animaux ailleurs que dans un zoo, se dit-il. Il en oublie presque la raison de sa venue en pleine brousse.","« Regarde, Flairtout! Des girafes, des éléphants, des antilopes. Super ! C'est plus sympa que le zoo ! »",0.5,12288," Girafes, éléphants et antilopes s'abreuvent. Lucas regarde. ""Je n'ai jamais vu des tels animaux ailleurs qu'au zoo."""
5,"Dans un étang s'abreuvent des girafes, des éléphants et quelques antilopes. Lucas regarde ce merveilleux spectacle, les yeux écarquillés. Je n'ai jamais vu de tels animaux ailleurs que dans un zoo, se dit-il. Il en oublie presque la raison de sa venue en pleine brousse.","« Regarde, Flairtout! Des girafes, des éléphants, des antilopes. Super ! C'est plus sympa que le zoo ! »",0.7,12288," Girafes, éléphants et antilopes se lavent dans l'étang. Lucas est émerveillé. Il n'a jamais vu ces animaux ailleurs que dans un zoo."
5,"Dans un étang s'abreuvent des girafes, des éléphants et quelques antilopes. Lucas regarde ce merveilleux spectacle, les yeux écarquillés. Je n'ai jamais vu de tels animaux ailleurs que dans un zoo, se dit-il. Il en oublie presque la raison de sa venue en pleine brousse.","« Regarde, Flairtout! Des girafes, des éléphants, des antilopes. Super ! C'est plus sympa que le zoo ! »",0.9,12288,"Êtres vivants à l'étang

Lucas regarde les girafes, les éléphants et les antilopes. Ce spectacle est merveilleux. Lucas ait jamais vu ces animaux dans la nature autrement qu'au zoo."
6,"Un couple d'une cinquantaine d'années vient à leur rencontre. Lucas suppose qu'il s'agit des parents de Manon. Il remarque d'ailleurs un petit air de famille. La dame est brune aux cheveux raides. Le monsieur a les mêmes yeux en amande que sa fille. Le père et la mère de Manon lui serrent la main : « Bonjour Lucas, tu es gentil d'être venu aussi vite. C'est nous qui avons prévenu Flairtout de la disparition de notre fille. Elle s'est carrément volatilisée pendant la nuit! La police locale a fouillé tout le village, en vain. » L'angoisse se lit sur leur visage. Lucas comprend qu'ils comptent sur lui pour retrouver leur fille. Il les regarde droit dans les yeux et déclare, comme s'il était un super héros: « Ne vous inquiétez pas, je vous donne ma parole que vous reverrez Manon ! » Il se force à sourire, pour ne pas leur montrer qu'il n'a aucune idée de la manière dont il va s'y prendre.","Le papa et la maman de Manon arrivent. « Bonjour Lucas, bonjour Flairtout. Manon a disparu pendant la nuit. Les policiers cherchent Manon dans tout le village. Personne ne trouve Manon. » « Nous avons très peur. » « Il ne faut pas avoir peur. Je vais retrouver Manon. » « C'est promis. »",0.3,12288, La mère et le père de Manon sont angoissés. Ils pensent que Lucas est venu pour les aider à retrouver leur fille. Elle a disparu pendant la nuit. Lucas leur promet qu'il les aidera à trouver Manon.
6,"Un couple d'une cinquantaine d'années vient à leur rencontre. Lucas suppose qu'il s'agit des parents de Manon. Il remarque d'ailleurs un petit air de famille. La dame est brune aux cheveux raides. Le monsieur a les mêmes yeux en amande que sa fille. Le père et la mère de Manon lui serrent la main : « Bonjour Lucas, tu es gentil d'être venu aussi vite. C'est nous qui avons prévenu Flairtout de la disparition de notre fille. Elle s'est carrément volatilisée pendant la nuit! La police locale a fouillé tout le village, en vain. » L'angoisse se lit sur leur visage. Lucas comprend qu'ils comptent sur lui pour retrouver leur fille. Il les regarde droit dans les yeux et déclare, comme s'il était un super héros: « Ne vous inquiétez pas, je vous donne ma parole que vous reverrez Manon ! » Il se force à sourire, pour ne pas leur montrer qu'il n'a aucune idée de la manière dont il va s'y prendre.","Le papa et la maman de Manon arrivent. « Bonjour Lucas, bonjour Flairtout. Manon a disparu pendant la nuit. Les policiers cherchent Manon dans tout le village. Personne ne trouve Manon. » « Nous avons très peur. » « Il ne faut pas avoir peur. Je vais retrouver Manon. » « C'est promis. »",0.5,12288," Une femme et un homme viennent voir Lucas. Ils ressemblent à la famille de Manon. La femme a les cheveux raides. L'homme a des yeux en amande comme celle de sa fille. Les parents de Manon lui donnent la main : « Bonjour Lucas, nous avons prévenu Flairtout de l'absence de notre fille. Elle s'est volatilisée pendant la nuit ! La police a fouillé tout le village sans succès. » Ils semblent inquiets. Lucas leur dit : « Ne vous inquiétez pas, je vous promets que vous retrouverez Manon. » Il se force à sourire pour ne pas les montrer qu'il n'a aucune idée de comment la trouver."
6,"Un couple d'une cinquantaine d'années vient à leur rencontre. Lucas suppose qu'il s'agit des parents de Manon. Il remarque d'ailleurs un petit air de famille. La dame est brune aux cheveux raides. Le monsieur a les mêmes yeux en amande que sa fille. Le père et la mère de Manon lui serrent la main : « Bonjour Lucas, tu es gentil d'être venu aussi vite. C'est nous qui avons prévenu Flairtout de la disparition de notre fille. Elle s'est carrément volatilisée pendant la nuit! La police locale a fouillé tout le village, en vain. » L'angoisse se lit sur leur visage. Lucas comprend qu'ils comptent sur lui pour retrouver leur fille. Il les regarde droit dans les yeux et déclare, comme s'il était un super héros: « Ne vous inquiétez pas, je vous donne ma parole que vous reverrez Manon ! » Il se force à sourire, pour ne pas leur montrer qu'il n'a aucune idée de la manière dont il va s'y prendre.","Le papa et la maman de Manon arrivent. « Bonjour Lucas, bonjour Flairtout. Manon a disparu pendant la nuit. Les policiers cherchent Manon dans tout le village. Personne ne trouve Manon. » « Nous avons très peur. » « Il ne faut pas avoir peur. Je vais retrouver Manon. » « C'est promis. »",0.7,12288," Ma petite sœur, Manon, a disparue la nuit. Les parents de Manon pensent que je peux l'aider à retrouver sa fille. Ils sont tristes et inquiets. Ils m'ont demandé de leur parler. Je leur ai dit : « Ne vous inquiétez pas, je vous donne ma promesse de la trouver ! » Je suis un peu peiné car je ne sais pas comment le faire."
